CustID,Gender,State,Age,Married,KidsUnder12,GI,AI,MI,KI,Gender 2,Age 2,Married 2,KidsUnder12 2,GI2,Gender 3
6945,M,WV,32,Yes,Yes,0,0,0,0,M,32,1,1,0,M
6946,M,VA,52,Yes,Yes,0,0,0,0,M,52,1,1,0,M
6947,M,TX,65,No,No,0,0,0,0,M,65,0,0,0,M
6948,M,WI,25,No,No,0,0,0,0,M,25,0,0,0,M
6949,F,TX,25,No,No,0,1,0,0,F,,0,0,0,F
6950,M,FL,42,Yes,No,0,0,0,1,M,42,1,,0,M
6951,M,MD,31,No,No,0,0,0,0,M,31,0,0,0,M
6952,M,CA,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6953,F,NV,48,Yes,No,1,0,0,1,,48,1,,0,
6954,M,AR,57,Yes,No,0,0,0,0,M,57,1,0,0,M
6955,F,TX,27,Yes,No,0,0,0,0,F,27,1,0,0,F
6956,F,NC,67,No,No,0,0,0,1,F,67,0,,0,F
6957,F,LA,30,Yes,No,0,0,0,0,F,30,1,0,0,F
6958,M,NV,28,Yes,No,0,0,0,0,M,28,1,0,0,M
6959,M,NJ,31,No,No,0,0,0,1,M,31,0,,0,M
6960,M,LA,52,Yes,No,0,0,0,0,M,52,1,0,0,M
6961,M,CA,29,Yes,Yes,1,0,0,0,,29,1,1,0,
6962,F,FL,65,No,No,0,0,0,0,F,65,0,0,0,F
6963,M,NC,66,No,No,0,0,0,0,M,66,0,0,0,M
6964,M,TX,22,Yes,No,0,0,0,0,M,22,1,0,0,M
6965,F,SC,61,Yes,No,0,0,0,0,F,61,1,0,0,F
6966,M,IN,51,No,No,0,0,1,0,M,51,,0,0,M
6967,M,KY,23,Yes,Yes,0,0,0,0,M,23,1,1,0,M
6968,F,NV,27,No,No,0,0,0,0,F,27,0,0,0,F
6969,M,FL,69,Yes,No,0,0,0,0,M,69,1,0,0,M
6970,F,GA,62,No,No,0,1,0,0,F,,0,0,0,F
6971,M,CA,30,No,No,0,0,0,0,M,30,0,0,0,M
6972,F,FL,71,No,No,1,0,0,0,,71,0,0,0,
6973,M,VA,27,Yes,No,0,0,0,0,M,27,1,0,0,M
6974,F,SC,37,Yes,Yes,0,0,0,0,F,37,1,1,0,F
6975,F,KY,21,No,No,0,0,0,0,F,21,0,0,0,F
6976,M,CA,33,Yes,No,0,0,0,0,M,33,1,0,0,M
6977,M,DE,21,Yes,Yes,0,0,0,0,M,21,1,1,0,M
6978,F,TN,64,No,No,0,0,0,0,F,64,0,0,0,F
6979,F,CA,45,Yes,Yes,1,0,0,0,,45,1,1,0,
6980,M,NY,44,Yes,Yes,0,0,0,0,M,44,1,1,0,M
6981,M,SC,35,Yes,Yes,1,0,0,0,,35,1,1,0,
6982,F,NV,37,Yes,No,0,0,0,0,F,37,1,0,0,F
6983,M,CA,64,Yes,No,0,1,0,0,M,,1,0,0,M
6984,F,TX,35,Yes,Yes,0,0,0,0,F,35,1,1,0,F
6985,F,VA,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
6986,F,IN,42,Yes,No,0,0,0,0,F,42,1,0,1,f
6987,F,TX,64,Yes,No,0,0,0,0,F,64,1,0,0,F
6988,F,NC,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
6989,F,OH,50,Yes,Yes,0,0,0,0,F,50,1,1,0,F
6990,F,PA,31,No,Yes,0,0,0,0,F,31,0,1,0,F
6991,M,CA,38,Yes,Yes,0,0,0,0,M,38,1,1,1,m
6992,F,FL,44,Yes,Yes,0,0,0,0,F,44,1,1,0,F
6993,M,VA,54,Yes,Yes,0,0,0,0,M,54,1,1,0,M
6994,F,MD,35,No,No,0,0,0,1,F,35,0,,0,F
6995,F,TX,52,No,No,0,0,0,1,F,52,0,,0,F
6996,F,SC,47,Yes,Yes,0,0,0,1,F,47,1,,0,F
6997,M,DE,43,No,No,0,0,0,0,M,43,0,0,0,M
6998,F,SC,51,Yes,No,0,0,0,0,F,51,1,0,1,f
6999,M,TX,89,No,No,0,0,1,0,M,89,,0,0,M
7000,F,NV,58,Yes,No,0,0,0,0,F,58,1,0,1,f
7001,F,TN,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
7002,M,SC,37,No,No,0,0,1,0,M,37,,0,0,M
7003,F,SC,52,Yes,Yes,1,0,1,0,,52,,1,0,
7004,M,CA,30,Yes,Yes,0,0,0,0,M,30,1,1,0,M
7005,F,TN,56,No,No,0,0,0,0,F,56,0,0,1,f
7006,F,FL,55,Yes,No,0,0,1,0,F,55,,0,0,F
7007,M,CA,63,No,No,0,0,0,0,M,63,0,0,0,M
7008,M,GA,33,Yes,No,0,0,0,0,M,33,1,0,0,M
7009,M,PA,35,Yes,No,0,0,0,0,M,35,1,0,0,M
7010,F,CA,62,No,No,0,0,0,0,F,62,0,0,0,F
7011,M,AL,43,No,No,0,0,0,0,M,43,0,0,0,M
7012,M,VA,68,Yes,No,0,0,0,0,M,68,1,0,0,M
7013,F,NC,78,Yes,No,0,0,0,0,F,78,1,0,0,F
7014,M,TX,43,Yes,No,0,0,0,0,M,43,1,0,0,M
7015,F,GA,19,No,No,0,0,0,0,F,19,0,0,0,F
7016,M,FL,67,No,No,0,1,0,0,M,,0,0,0,M
7017,F,NV,33,No,No,0,0,0,0,F,33,0,0,0,F
7018,M,CA,24,Yes,No,0,0,0,0,M,24,1,0,0,M
7019,M,FL,30,Yes,No,0,0,0,0,M,30,1,0,0,M
7020,M,NC,23,Yes,No,1,0,0,0,,23,1,0,0,
7021,M,AL,53,Yes,Yes,0,0,1,0,M,53,,1,1,m
7022,M,CT,66,Yes,No,0,0,0,0,M,66,1,0,0,M
7023,M,TX,50,Yes,Yes,0,0,0,0,M,50,1,1,0,M
7024,F,AZ,65,Yes,No,0,0,0,0,F,65,1,0,0,F
7025,F,NC,49,Yes,Yes,0,0,0,0,F,49,1,1,0,F
7026,F,NY,66,No,No,0,0,0,0,F,66,0,0,0,F
7027,F,IN,55,Yes,No,0,0,0,0,F,55,1,0,0,F
7028,F,CA,23,No,No,0,0,0,0,F,23,0,0,0,F
7029,M,VA,56,Yes,No,1,0,0,0,,56,1,0,0,
7030,F,LA,25,No,No,0,0,0,0,F,25,0,0,0,F
7031,M,AL,65,Yes,No,0,0,0,0,M,65,1,0,0,M
7032,M,NY,44,Yes,Yes,0,1,0,0,M,,1,1,0,M
7033,M,CA,32,No,No,1,0,0,0,,32,0,0,0,
7034,F,MS,53,No,No,0,0,0,0,F,53,0,0,0,F
7035,F,VA,70,No,No,0,0,0,0,F,70,0,0,0,F
7036,M,NV,65,No,No,0,0,0,0,M,65,0,0,0,M
7037,F,NC,45,Yes,No,0,0,0,0,F,45,1,0,0,F
7038,F,PA,63,Yes,No,0,0,0,0,F,63,1,0,0,F
7039,F,FL,84,No,No,0,0,0,0,F,84,0,0,0,F
7040,M,SC,45,Yes,Yes,0,0,0,0,M,45,1,1,0,M
7041,M,CA,19,No,No,0,0,0,0,M,19,0,0,0,M
7042,F,PA,46,Yes,No,1,0,0,0,,46,1,0,0,
7043,M,CT,54,Yes,Yes,0,0,0,1,M,54,1,,0,M
7044,F,IL,31,No,Yes,0,0,0,0,F,31,0,1,0,F
7045,M,NC,33,Yes,No,0,0,0,0,M,33,1,0,0,M
7046,M,CA,35,No,No,0,0,0,0,M,35,0,0,0,M
7047,M,VA,46,Yes,Yes,0,0,0,0,M,46,1,1,0,M
7048,M,VA,22,Yes,Yes,0,0,0,0,M,22,1,1,0,M
7049,M,KY,49,Yes,Yes,0,1,0,0,M,,1,1,0,M
7050,M,CT,66,No,No,1,0,0,0,,66,0,0,0,
7051,F,NC,53,Yes,No,0,0,0,0,F,53,1,0,0,F
7052,M,TX,36,No,No,0,0,0,0,M,36,0,0,0,M
7053,M,NY,69,No,No,0,0,0,0,M,69,0,0,1,m
7054,F,FL,20,No,No,0,0,1,0,F,20,,0,0,F
7055,M,VA,37,No,No,0,0,0,0,M,37,0,0,0,M
7056,M,GA,24,No,No,0,0,0,0,M,24,0,0,0,M
7057,M,KY,73,No,No,0,0,0,0,M,73,0,0,0,M
7058,F,LA,43,Yes,Yes,0,0,0,1,F,43,1,,0,F
7059,F,CA,52,Yes,Yes,0,0,0,0,F,52,1,1,0,F
7060,M,MI,38,Yes,No,0,0,0,0,M,38,1,0,0,M
7061,M,DC,24,No,No,0,1,0,0,M,,0,0,0,M
7062,F,CA,40,Yes,No,0,0,0,0,F,40,1,0,0,F
7063,M,KY,31,No,No,0,0,0,0,M,31,0,0,0,M
7064,F,NC,65,Yes,No,0,0,0,0,F,65,1,0,0,F
7065,M,SC,42,Yes,No,0,0,0,0,M,42,1,0,0,M
7066,F,FL,21,Yes,Yes,0,0,0,0,F,21,1,1,0,F
7067,M,NC,37,No,No,0,0,0,0,M,37,0,0,0,M
7068,F,NJ,39,Yes,Yes,0,0,0,0,F,39,1,1,0,F
7069,F,AL,46,Yes,Yes,0,0,0,0,F,46,1,1,0,F
7070,F,FL,54,Yes,No,0,0,0,0,F,54,1,0,0,F
7071,M,SC,38,Yes,No,0,0,0,1,M,38,1,,0,M
7072,M,CA,29,No,No,0,0,0,0,M,29,0,0,0,M
7073,M,TX,64,Yes,No,1,0,0,0,,64,1,0,0,
7074,F,NY,78,No,No,0,0,0,0,F,78,0,0,0,F
7075,M,FL,43,Yes,Yes,0,0,0,1,M,43,1,,0,M
7076,M,NV,24,No,Yes,0,0,0,0,M,24,0,1,0,M
7077,F,NV,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
7078,M,SC,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
7079,F,KY,44,Yes,Yes,0,0,0,0,F,44,1,1,0,F
7080,M,CA,34,No,No,0,0,0,0,M,34,0,0,0,M
7081,M,IA,59,Yes,No,0,0,0,0,M,59,1,0,1,m
7082,M,FL,65,No,No,0,0,1,0,M,65,,0,0,M
7083,F,IL,36,Yes,Yes,1,0,0,0,,36,1,1,0,
7084,M,NV,77,Yes,No,1,0,1,0,,77,,0,0,
7085,F,CA,29,No,No,0,0,0,0,F,29,0,0,0,F
7086,M,PA,56,Yes,No,0,0,0,0,M,56,1,0,0,M
7087,M,AR,44,Yes,No,0,0,1,0,M,44,,0,0,M
7088,F,NV,45,Yes,Yes,0,0,0,1,F,45,1,,0,F
7089,M,TX,56,Yes,No,0,0,0,0,M,56,1,0,0,M
7090,F,NY,44,No,No,0,0,0,0,F,44,0,0,0,F
7091,F,CA,37,Yes,Yes,0,0,0,0,F,37,1,1,0,F
7092,M,NV,72,No,No,0,0,0,0,M,72,0,0,1,m
7093,M,ME,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
7094,M,GA,53,Yes,Yes,0,0,0,0,M,53,1,1,0,M
7095,M,NC,32,No,No,0,0,1,0,M,32,,0,0,M
7096,F,NC,72,Yes,No,0,0,0,0,F,72,1,0,0,F
7097,F,VA,66,Yes,No,0,0,0,0,F,66,1,0,0,F
7098,M,GA,59,No,No,0,0,0,0,M,59,0,0,0,M
7099,M,NC,58,Yes,No,1,0,0,0,,58,1,0,0,
7100,M,GA,40,Yes,No,0,0,0,0,M,40,1,0,0,M
7101,F,NC,54,No,No,0,0,0,0,F,54,0,0,0,F
7102,F,MS,35,Yes,Yes,0,0,0,0,F,35,1,1,0,F
7103,F,NC,20,Yes,Yes,0,0,0,1,F,20,1,,0,F
7104,F,MD,34,Yes,Yes,0,0,0,0,F,34,1,1,0,F
7105,M,IL,71,Yes,No,0,0,0,0,M,71,1,0,0,M
7106,F,CA,39,Yes,No,0,0,0,0,F,39,1,0,0,F
7107,F,NC,63,No,No,0,0,0,0,F,63,0,0,0,F
7108,M,CA,26,No,No,0,0,0,0,M,26,0,0,0,M
7109,F,NC,68,No,No,0,0,0,0,F,68,0,0,0,F
7110,F,TN,73,Yes,No,0,0,1,0,F,73,,0,0,F
7111,F,CA,65,Yes,No,0,0,0,0,F,65,1,0,0,F
7112,M,NC,47,No,No,0,0,1,0,M,47,,0,0,M
7113,F,NC,62,Yes,No,0,0,0,0,F,62,1,0,0,F
7114,M,FL,28,No,No,0,0,0,0,M,28,0,0,0,M
7115,F,CA,62,Yes,No,0,0,0,0,F,62,1,0,0,F
7116,F,IN,35,Yes,Yes,0,0,0,0,F,35,1,1,0,F
7117,M,CA,20,No,No,0,0,0,0,M,20,0,0,0,M
7118,F,TN,45,Yes,Yes,0,0,0,0,F,45,1,1,0,F
7119,F,AL,56,Yes,No,0,0,0,0,F,56,1,0,0,F
7120,M,AL,37,No,No,1,0,1,0,,37,,0,0,
7121,F,TX,89,Yes,No,0,0,0,0,F,89,1,0,0,F
7122,M,FL,71,No,No,0,0,0,0,M,71,0,0,0,M
7123,F,TX,22,No,No,0,0,0,0,F,22,0,0,0,F
7124,F,AL,67,No,No,0,0,0,0,F,67,0,0,0,F
7125,F,CA,22,No,No,0,0,0,1,F,22,0,,0,F
7126,M,VT,26,Yes,Yes,0,0,0,1,M,26,1,,0,M
7127,F,WV,76,No,No,0,0,0,0,F,76,0,0,0,F
7128,F,SC,40,Yes,No,0,1,0,0,F,,1,0,0,F
7129,M,CA,23,No,No,0,0,0,0,M,23,0,0,0,M
7130,M,NV,46,Yes,Yes,0,0,0,0,M,46,1,1,0,M
7131,F,SC,65,Yes,No,0,0,0,0,F,65,1,0,0,F
7132,M,SC,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
7133,F,NY,39,No,No,0,0,0,0,F,39,0,0,0,F
7134,F,NC,25,Yes,Yes,0,0,0,0,F,25,1,1,0,F
7135,M,FL,73,Yes,No,0,0,0,0,M,73,1,0,0,M
7136,F,IN,84,No,No,0,0,0,0,F,84,0,0,0,F
7137,M,MD,69,Yes,No,0,0,0,0,M,69,1,0,0,M
7138,F,NC,45,Yes,Yes,0,0,1,0,F,45,,1,0,F
7139,M,SC,56,Yes,No,0,0,0,0,M,56,1,0,0,M
7140,M,NC,62,Yes,No,0,0,0,0,M,62,1,0,0,M
7141,M,TX,35,Yes,Yes,0,0,0,0,M,35,1,1,0,M
7142,M,TN,61,Yes,No,1,0,0,1,,61,1,,1,
7143,M,NC,39,No,No,0,0,0,0,M,39,0,0,0,M
7144,F,NY,61,No,No,0,0,0,0,F,61,0,0,0,F
7145,F,FL,28,No,No,0,0,0,0,F,28,0,0,0,F
7146,F,TN,29,Yes,No,0,0,0,0,F,29,1,0,0,F
7147,M,AL,22,No,No,0,0,0,0,M,22,0,0,0,M
7148,F,IL,51,Yes,Yes,0,0,0,0,F,51,1,1,1,f
7149,M,CA,29,Yes,No,0,0,0,0,M,29,1,0,0,M
7150,M,TX,60,Yes,No,0,0,0,0,M,60,1,0,0,M
7151,F,SC,55,Yes,No,0,0,0,1,F,55,1,,0,F
7152,F,NC,33,Yes,Yes,0,0,0,0,F,33,1,1,0,F
7153,F,NY,27,No,No,0,0,0,0,F,27,0,0,0,F
7154,M,PA,19,No,No,0,0,0,0,M,19,0,0,0,M
7155,F,NC,33,Yes,No,0,0,0,0,F,33,1,0,0,F
7156,F,NC,62,No,No,0,1,0,0,F,,0,0,0,F
7157,M,TX,67,Yes,No,0,0,0,0,M,67,1,0,0,M
7158,F,CT,20,No,No,0,0,1,0,F,20,,0,0,F
7159,F,TN,27,Yes,Yes,0,0,0,0,F,27,1,1,0,F
7160,M,NV,28,No,No,0,0,0,0,M,28,0,0,1,m
7161,M,NC,81,No,No,0,0,0,0,M,81,0,0,0,M
7162,M,NJ,24,Yes,Yes,0,0,0,0,M,24,1,1,0,M
7163,F,NV,43,Yes,Yes,0,0,1,0,F,43,,1,0,F
7164,M,MD,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
7165,F,CA,54,No,No,0,0,0,0,F,54,0,0,0,F
7166,M,FL,30,Yes,Yes,0,0,0,0,M,30,1,1,0,M
7167,M,IL,50,Yes,No,0,0,0,0,M,50,1,0,0,M
7168,M,GA,18,No,No,0,0,0,0,M,18,0,0,0,M
7169,F,IN,36,Yes,No,0,0,0,0,F,36,1,0,1,f
7170,F,MA,66,No,No,0,0,0,0,F,66,0,0,1,f
7171,F,GA,65,Yes,No,0,0,0,0,F,65,1,0,0,F
7172,F,TN,18,No,No,1,0,0,0,,18,0,0,0,
7173,M,CA,69,No,No,0,0,0,0,M,69,0,0,1,m
7174,F,NC,51,Yes,No,0,0,0,0,F,51,1,0,1,f
7175,M,NY,50,Yes,No,0,0,0,0,M,50,1,0,0,M
7176,M,NJ,49,No,No,0,0,0,1,M,49,0,,0,M
7177,F,TX,53,Yes,Yes,0,0,0,0,F,53,1,1,0,F
7178,F,NC,55,No,No,0,0,0,0,F,55,0,0,0,F
7179,M,NC,46,Yes,Yes,0,0,0,0,M,46,1,1,0,M
7180,M,KY,27,No,No,0,0,0,0,M,27,0,0,1,m
7181,F,MD,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
7182,F,NC,35,Yes,Yes,0,0,0,0,F,35,1,1,0,F
7183,M,NJ,50,Yes,Yes,0,0,0,0,M,50,1,1,0,M
7184,M,TX,18,No,No,0,1,0,0,M,,0,0,0,M
7185,F,CA,42,Yes,Yes,0,0,0,0,F,42,1,1,0,F
7186,F,CA,31,No,No,0,0,0,0,F,31,0,0,0,F
7187,M,NC,47,Yes,No,0,0,0,0,M,47,1,0,0,M
7188,F,CA,52,No,No,0,0,0,0,F,52,0,0,0,F
7189,M,MN,71,No,No,0,0,0,0,M,71,0,0,0,M
7190,F,NC,32,Yes,Yes,0,0,0,1,F,32,1,,0,F
7191,F,FL,63,Yes,No,0,0,0,0,F,63,1,0,0,F
7192,F,NC,69,Yes,No,0,0,0,0,F,69,1,0,0,F
7193,M,NC,41,No,No,0,0,0,1,M,41,0,,0,M
7194,M,NC,41,Yes,Yes,0,0,0,0,M,41,1,1,0,M
7195,M,TX,48,Yes,Yes,0,0,0,0,M,48,1,1,0,M
7196,M,NY,37,Yes,No,0,0,0,0,M,37,1,0,1,m
7197,M,CA,63,Yes,No,0,0,0,0,M,63,1,0,0,M
7198,M,SC,33,Yes,Yes,0,0,0,0,M,33,1,1,0,M
7199,M,MA,56,Yes,No,0,1,0,0,M,,1,0,0,M
7200,M,AR,31,Yes,No,0,0,0,0,M,31,1,0,0,M
7201,F,NV,32,Yes,Yes,0,0,0,0,F,32,1,1,0,F
7202,M,NV,49,Yes,Yes,0,0,0,0,M,49,1,1,0,M
7203,F,NC,29,Yes,Yes,0,0,0,0,F,29,1,1,0,F
7204,F,FL,39,Yes,Yes,0,0,0,1,F,39,1,,1,f
7205,M,NV,58,Yes,No,0,0,0,0,M,58,1,0,0,M
7206,M,SC,51,Yes,Yes,0,0,0,0,M,51,1,1,0,M
7207,F,GA,60,No,No,1,0,0,0,,60,0,0,0,
7208,M,NY,74,No,No,0,0,0,0,M,74,0,0,0,M
7209,F,GA,23,Yes,Yes,0,0,0,0,F,23,1,1,1,f
7210,M,FL,57,No,No,0,0,0,0,M,57,0,0,0,M
7211,M,MD,29,No,No,0,0,0,0,M,29,0,0,0,M
7212,M,SC,30,Yes,No,0,0,0,0,M,30,1,0,0,M
7213,F,WI,20,No,No,0,0,0,0,F,20,0,0,0,F
7214,F,TX,37,Yes,Yes,0,0,0,0,F,37,1,1,1,f
7215,F,NC,48,Yes,Yes,0,0,0,0,F,48,1,1,1,f
7216,M,MD,65,Yes,No,0,0,0,0,M,65,1,0,0,M
7217,M,CA,31,No,No,0,0,1,0,M,31,,0,0,M
7218,M,NC,28,No,No,0,0,0,0,M,28,0,0,0,M
7219,F,NY,46,Yes,Yes,0,0,0,0,F,46,1,1,0,F
7220,F,FL,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
7221,F,TN,23,No,No,0,0,0,0,F,23,0,0,1,f
7222,F,NC,62,Yes,No,0,0,1,0,F,62,,0,1,f
7223,F,MN,56,Yes,No,0,0,0,0,F,56,1,0,0,F
7224,F,TN,33,Yes,No,0,0,0,0,F,33,1,0,0,F
7225,F,VA,25,No,No,0,0,0,0,F,25,0,0,0,F
7226,F,SC,27,Yes,Yes,0,1,0,0,F,,1,1,0,F
7227,F,NV,66,Yes,No,0,0,0,0,F,66,1,0,0,F
7228,F,NV,38,Yes,Yes,0,0,0,0,F,38,1,1,1,f
7229,F,MD,61,No,No,0,0,0,0,F,61,0,0,0,F
7230,M,NY,59,No,No,0,0,0,0,M,59,0,0,0,M
7231,F,TN,43,Yes,Yes,0,0,1,0,F,43,,1,0,F
7232,M,KY,82,No,No,0,0,1,1,M,82,,,0,M
7233,F,CA,63,No,No,0,0,0,0,F,63,0,0,1,f
7234,M,NV,39,Yes,No,0,0,0,0,M,39,1,0,0,M
7235,M,IL,35,No,No,0,0,0,1,M,35,0,,0,M
7236,F,TN,63,Yes,No,0,0,0,1,F,63,1,,0,F
7237,F,FL,32,Yes,No,0,0,0,0,F,32,1,0,1,f
7238,F,TN,37,No,No,0,0,0,1,F,37,0,,0,F
7239,M,NC,63,No,No,0,0,0,0,M,63,0,0,0,M
7240,F,NV,38,No,No,1,0,0,0,,38,0,0,0,
7241,M,NC,22,Yes,No,0,1,0,0,M,,1,0,0,M
7242,F,KY,48,Yes,Yes,0,0,0,0,F,48,1,1,0,F
7243,M,TX,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
7244,F,VA,32,Yes,Yes,0,0,0,0,F,32,1,1,0,F
7245,M,TX,39,Yes,No,0,0,0,0,M,39,1,0,0,M
7246,M,KY,42,Yes,No,0,0,0,0,M,42,1,0,0,M
7247,M,IN,61,Yes,No,0,0,0,0,M,61,1,0,0,M
7248,F,TX,22,Yes,No,0,0,0,0,F,22,1,0,0,F
7249,F,WV,56,Yes,No,0,0,0,0,F,56,1,0,0,F
7250,M,FL,49,Yes,No,0,0,0,0,M,49,1,0,0,M
7251,F,NY,45,Yes,Yes,0,0,0,0,F,45,1,1,0,F
7252,F,MS,47,Yes,Yes,0,0,0,0,F,47,1,1,0,F
7253,F,IL,30,Yes,Yes,0,0,0,0,F,30,1,1,0,F
7254,F,FL,30,No,No,1,0,0,0,,30,0,0,0,
7255,F,AZ,56,Yes,No,0,0,0,0,F,56,1,0,0,F
7256,M,TN,80,Yes,No,0,0,0,0,M,80,1,0,0,M
7257,F,CA,42,Yes,Yes,0,0,0,0,F,42,1,1,0,F
7258,F,CA,35,No,No,0,0,0,0,F,35,0,0,0,F
7259,F,NC,39,Yes,Yes,0,0,0,0,F,39,1,1,1,f
7260,M,CA,56,Yes,No,0,0,0,0,M,56,1,0,0,M
7261,M,TX,19,Yes,No,0,0,0,0,M,19,1,0,0,M
7262,F,NC,23,No,No,0,0,1,0,F,23,,0,1,f
7263,F,TN,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
7264,F,TX,46,No,Yes,0,0,0,0,F,46,0,1,0,F
7265,F,TX,65,Yes,No,0,0,0,0,F,65,1,0,0,F
7266,F,FL,35,Yes,Yes,0,0,0,0,F,35,1,1,1,f
7267,M,IL,74,No,No,0,0,0,0,M,74,0,0,0,M
7268,M,MI,62,Yes,No,0,0,0,0,M,62,1,0,0,M
7269,F,CA,58,Yes,No,0,0,0,1,F,58,1,,0,F
7270,F,CA,30,No,No,0,0,0,1,F,30,0,,0,F
7271,M,VA,71,No,No,0,0,0,0,M,71,0,0,0,M
7272,F,DE,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
7273,F,AL,47,Yes,Yes,0,0,0,0,F,47,1,1,0,F
7274,F,MS,48,Yes,No,0,0,0,0,F,48,1,0,0,F
7275,M,PA,33,Yes,Yes,0,0,0,1,M,33,1,,0,M
7276,F,AL,42,Yes,Yes,0,0,0,0,F,42,1,1,0,F
7277,M,CA,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
7278,M,CA,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
7279,M,OH,26,No,No,0,0,0,0,M,26,0,0,0,M
7280,F,CA,30,No,No,0,0,0,0,F,30,0,0,0,F
7281,F,TN,83,No,No,0,0,0,1,F,83,0,,0,F
7282,F,DC,50,No,No,0,0,0,0,F,50,0,0,0,F
7283,M,NJ,59,Yes,No,0,0,0,0,M,59,1,0,0,M
7284,F,TN,34,Yes,Yes,1,0,0,0,,34,1,1,0,
7285,F,CT,43,Yes,Yes,0,0,0,0,F,43,1,1,0,F
7286,M,NC,64,Yes,No,0,0,0,0,M,64,1,0,0,M
7287,F,VA,50,Yes,Yes,0,1,0,0,F,,1,1,0,F
7288,M,SC,31,No,No,0,0,0,0,M,31,0,0,1,m
7289,F,SC,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
7290,F,NV,29,Yes,No,0,0,0,0,F,29,1,0,0,F
7291,M,AR,19,No,No,0,1,0,0,M,,0,0,0,M
7292,F,WV,33,Yes,No,0,0,0,0,F,33,1,0,0,F
7293,F,VA,25,Yes,Yes,0,0,0,0,F,25,1,1,0,F
7294,M,DE,63,No,No,0,0,0,0,M,63,0,0,1,m
7295,F,TN,33,No,No,0,0,0,0,F,33,0,0,0,F
7296,M,NV,20,No,No,0,0,0,0,M,20,0,0,1,m
7297,F,CA,62,Yes,No,0,0,0,0,F,62,1,0,0,F
7298,F,NJ,65,Yes,No,0,0,0,0,F,65,1,0,0,F
7299,M,CA,78,No,No,0,0,0,0,M,78,0,0,0,M
7300,F,NJ,33,Yes,Yes,0,0,0,0,F,33,1,1,0,F
7301,F,NV,48,Yes,Yes,0,0,0,0,F,48,1,1,1,f
7302,M,TX,26,No,No,0,0,0,0,M,26,0,0,0,M
7303,M,TX,89,Yes,No,0,0,0,0,M,89,1,0,0,M
7304,F,NY,39,Yes,Yes,0,1,0,0,F,,1,1,0,F
7305,F,CT,37,Yes,Yes,1,0,0,0,,37,1,1,0,
7306,M,DC,55,Yes,No,0,0,0,0,M,55,1,0,0,M
7307,F,NV,49,Yes,Yes,0,0,0,0,F,49,1,1,0,F
7308,M,NV,59,No,No,0,0,0,0,M,59,0,0,0,M
7309,F,FL,68,Yes,No,0,0,1,0,F,68,,0,0,F
7310,M,NC,41,Yes,Yes,1,0,0,0,,41,1,1,0,
7311,M,NC,30,Yes,No,0,0,0,0,M,30,1,0,1,m
7312,F,CA,48,Yes,Yes,0,0,0,0,F,48,1,1,0,F
7313,F,TX,48,Yes,Yes,1,0,0,0,,48,1,1,0,
7314,F,NY,67,Yes,No,0,0,0,0,F,67,1,0,1,f
7315,F,FL,36,Yes,No,0,0,0,0,F,36,1,0,0,F
7316,F,IL,35,Yes,Yes,0,0,0,0,F,35,1,1,0,F
7317,M,MD,34,No,No,0,0,0,0,M,34,0,0,0,M
7318,M,CA,45,Yes,Yes,0,0,0,0,M,45,1,1,0,M
7319,M,TX,65,Yes,No,0,0,0,0,M,65,1,0,0,M
7320,F,NC,55,Yes,No,0,0,0,0,F,55,1,0,0,F
7321,M,MA,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
7322,M,FL,27,No,No,0,0,0,0,M,27,0,0,0,M
7323,M,SC,73,No,No,0,0,0,0,M,73,0,0,0,M
7324,M,VA,45,No,No,0,0,0,0,M,45,0,0,1,m
7325,M,NC,23,No,No,0,0,0,0,M,23,0,0,0,M
7326,F,CA,50,Yes,Yes,0,0,1,0,F,50,,1,0,F
7327,F,DC,90,No,No,0,0,0,0,F,90,0,0,0,F
7328,M,NV,71,No,No,0,0,0,0,M,71,0,0,0,M
7329,M,NV,27,No,No,0,0,0,0,M,27,0,0,0,M
7330,F,NJ,46,Yes,Yes,0,0,0,0,F,46,1,1,0,F
7331,F,NV,29,Yes,Yes,0,0,1,0,F,29,,1,0,F
7332,F,CA,37,No,No,0,0,0,0,F,37,0,0,0,F
7333,M,CA,26,No,No,0,0,0,0,M,26,0,0,0,M
7334,M,FL,64,No,No,0,0,0,0,M,64,0,0,1,m
7335,F,MA,27,Yes,Yes,1,0,0,0,,27,1,1,0,
